4;25;0;10
4;26;0;10
4;27;0;10
4;28;0;10
4;29;0;10
4;30;0;10
4;31;0;10
4;32;0;10
4;33;0;10
4;34;0;10
4;35;0;10
4;36;0;10
4;37;0;10
4;38;0;10
4;39;0;10
4;40;0;10
4;41;0;10
4;42;0;10
4;43;0;10
4;44;0;10
4;45;0;10
4;46;0;10
4;47;0;10
4;48;0;10
4;49;0;10
5;0;2;10
5;1;19523;10
5;2;3139;10
5;3;3;10
5;4;3;10
5;5;3;10
5;6;3;10
5;7;3;10
5;8;0;10
5;9;0;10
5;10;0;10
5;11;0;10
5;12;0;10
5;13;0;10
5;14;0;10
5;15;0;10
5;16;0;10
5;17;0;10
5;18;0;10
5;19;0;10
5;20;0;10
5;21;0;10
5;22;0;10
5;23;0;10
5;24;0;10
5;25;0;10
5;26;0;10
5;27;0;10
5;28;0;10
5;29;0;10
5;30;0;10
5;31;0;10
5;32;0;10
5;33;0;10
5;34;0;10
5;35;0;10
5;36;0;10
5;37;0;10
5;38;0;10
5;39;0;10
5;40;0;10
5;41;0;10
5;42;0;10
5;43;0;10
5;44;0;10
5;45;0;10
5;46;0;10
5;47;0;10
5;48;0;10
5;49;0;10
6;0;3;10
6;1;3;10
6;2;3;10
6;3;3;10
6;4;3;10
6;5;3;10
6;6;3;10
6;7;3;10
6;8;0;10
6;9;0;10
6;10;0;10
6;11;0;10
6;12;0;10
6;13;0;10
6;14;0;10
6;15;0;10
6;16;0;10
6;17;0;10
6;18;0;10
6;19;0;10
6;20;0;10
6;21;0;10
6;22;0;10
6;23;0;10
6;24;0;10
6;25;0;10
6;26;0;10
6;27;0;10
6;28;0;10
6;29;0;10
6;30;0;10
6;31;0;10
6;32;0;10
6;33;0;10
6;34;0;10
6;35;0;10
6;36;0;10
6;37;0;10
6;38;0;10
6;39;0;10
6;40;0;10
6;41;0;10
6;42;0;10
6;43;0;10
6;44;0;10
6;45;0;10
6;46;0;10
6;47;0;10
6;48;0;10
6;49;0;10
7;0;3;10
7;1;3;10
7;2;3;10
7;3;3;10
7;4;3;10
7;5;3;10
7;6;3;10
7;7;3;10
7;8;0;10
7;9;0;10
7;10;0;10
7;11;0;10
7;12;0;10
7;13;0;10
7;14;0;10
7;15;0;10
7;16;0;10
7;17;0;10
7;18;0;10
7;19;0;10
7;20;0;10
7;21;0;10
7;22;0;10
7;23;0;10
7;24;0;10
7;25;0;10
7;26;0;10
7;27;0;10
7;28;0;10
7;29;0;10
7;30;0;10
7;31;0;10
7;32;0;10
7;33;0;10
7;34;0;10
7;35;0;10
7;36;0;10
7;37;0;10
7;38;0;10
7;39;0;10
7;40;0;10
7;41;0;10
7;42;0;10
7;43;0;10
7;44;0;10
7;45;0;10
7;46;0;10
7;47;0;10
7;48;0;10
7;49;0;10
8;0;3;10
8;1;3;10
8;2;3;10
8;3;3;10
8;4;8259;10
8;5;7235;10
8;6;3;10
8;7;0;10
8;8;0;10
8;9;0;10
8;10;0;10
8;11;0;10
8;12;0;10
8;13;0;10
8;14;0;10
8;15;0;10
8;16;0;10
8;17;0;10
8;18;0;10
8;19;0;10
8;20;0;10
8;21;0;10
8;22;0;10
8;23;0;10
8;24;0;10
8;25;0;10
8;26;0;10
8;27;0;10
8;28;0;10
8;29;0;10
8;30;0;10
8;31;0;10
8;32;0;10
8;33;0;10
8;34;0;10
8;35;0;10
8;36;0;10
8;37;0;10
8;38;0;10
8;39;0;10
8;40;0;10
8;41;0;10
8;42;0;10
8;43;0;10
8;44;0;10
8;45;0;10
8;46;0;10
8;47;0;10
8;48;0;10
8;49;0;10
9;0;3;10
9;1;3;10
9;2;3;10
9;3;6211;10
9;4;2;10
9;5;2;10
9;6;0;10
9;7;0;10
9;8;0;10
9;9;0;10
9;10;0;10
9;11;0;10
9;12;0;10
9;13;0;10
9;14;0;10
9;15;0;10
9;16;0;10
9;17;0;10
9;18;0;10
9;19;0;10
9;20;0;10
9;21;0;10
9;22;0;10
9;23;0;10
9;24;0;10
9;25;0;10
9;26;0;10
9;27;0;10
9;28;0;10
9;29;0;10
9;30;0;10
9;31;0;10
9;32;0;10
9;33;0;10
9;34;0;10
9;35;0;10
9;36;0;10
9;37;0;10
9;38;0;10
9;39;0;10
9;40;0;10
9;41;0;10
9;42;0;10
9;43;0;10
9;44;0;10
9;45;0;10
9;46;0;10
9;47;0;10
9;48;0;10
9;49;0;10
10;0;3;10
10;1;3;10
10;2;3;10
10;3;11331;10
10;4;2;10
10;5;2;10
10;6;0;10
10;7;0;10
10;8;0;10
10;9;0;10
10;10;0;10
10;11;0;10
10;12;0;10
10;13;0;10
10;14;0;10
10;15;0;10
10;16;0;10
10;17;0;10
10;18;0;10
10;19;0;10
10;20;0;10
10;21;0;10
10;22;0;10
10;23;0;10
10;24;0;10
10;25;0;10
10;26;0;10
10;27;0;10
10;28;0;10
10;29;0;10
10;30;0;10
10;31;0;10
10;32;0;10
10;33;0;10
10;34;0;10
10;35;0;10
10;36;0;10
10;37;0;10
10;38;0;10
10;39;0;10
10;40;0;10
10;41;0;10
10;42;0;10
10;43;0;10
10;44;0;10
10;45;0;10
10;46;0;10
10;47;0;10
10;48;0;10
10;49;0;10
11;0;3;10
11;1;3;10
11;2;3;10
11;3;11331;10
11;4;2;10
11;5;2;10
11;6;0;10
11;7;0;10
11;8;0;10
11;9;0;10
11;10;0;10
11;11;0;3
11;12;0;3
11;13;0;3
11;14;0;3
11;15;0;3
11;16;0;3
11;17;0;3
11;18;0;3
11;19;0;3
11;20;0;3
11;21;0;3
11;22;0;10
11;23;0;10
11;24;0;10
11;25;0;10
11;26;0;10
11;27;0;10
11;28;0;10
11;29;0;10
11;30;0;10
11;31;0;10
11;32;0;10
11;33;0;10
11;34;0;10
11;35;0;10
11;36;0;10
11;37;0;10
11;38;0;10
11;39;0;10
11;40;0;10
11;41;0;10
11;42;0;10
11;43;0;10
11;44;0;10
11;45;0;10
11;46;0;10
11;47;0;10
11;48;0;10
11;49;0;10
12;0;3;10
12;1;3;10
12;2;3;10
12;3;21571;10
12;4;2;10
12;5;0;10
12;6;0;10
12;7;0;10
12;8;0;10
12;9;0;3
12;10;0;3
12;11;0;3
12;12;0;3
12;13;0;3
12;14;0;3
12;15;0;3
12;16;0;3
12;17;0;3
12;18;0;3
12;19;0;3
12;20;0;3
12;21;0;3
12;22;0;3
12;23;0;3
12;24;0;3
12;25;0;3
12;26;0;10
12;27;0;10
12;28;0;10
12;29;0;10
12;30;0;10
12;31;0;10
12;32;0;10
12;33;0;10
12;34;0;10
12;35;0;10
12;36;0;10
12;37;0;10
12;38;0;10
12;39;0;10
12;40;0;10
12;41;0;10
12;42;0;10
12;43;0;10
12;44;0;10
12;45;0;10
12;46;0;10
12;47;0;10
12;48;0;10
12;49;0;10
13;0;8259;10
13;1;12355;10
13;2;24643;10
13;3;2;10
13;4;2;10
13;5;0;10
13;6;0;10
13;7;0;10
13;8;0;10
13;9;0;3
13;10;0;3
13;11;0;3
13;12;0;3
13;13;0;3
13;14;0;3
13;15;0;3
13;16;0;3
13;17;0;3
13;18;0;3
13;19;0;3
13;20;0;3
13;21;0;3
13;22;0;3
13;23;0;3
13;24;0;3
13;25;0;3
13;26;0;3
13;27;0;10
13;28;0;10
13;29;0;10
13;30;0;10
13;31;0;10
13;32;0;10
13;33;0;10
13;34;0;10
13;35;0;10
13;36;0;10
13;37;0;10
13;38;0;10
13;39;0;10
13;40;0;10
13;41;0;10
13;42;0;10
13;43;0;10
13;44;0;10
13;45;0;10
13;46;0;10
13;47;0;10
13;48;0;10
13;49;0;10
14;0;2;10
14;1;2;10
14;2;2;10
14;3;2;10
14;4;2;10
14;5;0;10
14;6;0;10
14;7;0;10
14;8;0;10
14;9;0;3
14;10;0;3
14;11;0;3
14;12;0;3
14;13;0;3
14;14;0;3
14;15;0;3
14;16;0;3
14;17;0;3
14;18;0;3
14;19;0;3
14;20;0;3
14;21;0;3
14;22;0;3
14;23;0;3
14;24;0;3
14;25;0;3
14;26;0;3
14;27;0;10
14;28;0;10
14;29;0;10
14;30;0;10
14;31;0;10
14;32;0;10
14;33;0;10
14;34;0;10
14;35;0;10
14;36;0;10
14;37;0;10
14;38;0;10
14;39;0;10
14;40;0;10
14;41;0;10
14;42;0;10
14;43;0;10
14;44;0;10
14;45;0;10
14;46;0;10
14;47;0;10
14;48;0;10
14;49;0;10
15;0;2;10
15;1;2;10
15;2;2;10
15;3;2;10
15;4;2;10
15;5;0;10
15;6;0;10
15;7;0;10
15;8;0;10
15;9;0;3
15;10;0;3
15;11;0;3
15;12;0;3
15;13;17;3
15;14;17;3
15;15;17;3
15;16;17;3
15;17;17;3
15;18;17;3
15;19;17;3
15;20;17;3
15;21;17;3
15;22;17;3
15;23;17;3
15;24;0;3
15;25;0;3
15;26;0;3
15;27;0;10
15;28;0;10
15;29;0;10
15;30;0;10
15;31;0;10
15;32;0;10
15;33;0;10
15;34;0;10
15;35;0;10
15;36;0;10
15;37;0;10
15;38;0;10
15;39;0;10
15;40;0;10
15;41;0;10
15;42;0;10
15;43;0;10
15;44;0;10
15;45;0;10
15;46;0;10
15;47;0;10
15;48;0;10
15;49;0;10
16;0;2;10
16;1;2;10
16;2;2;10
16;3;2;10
16;4;2;10
16;5;0;10
16;6;0;10
16;7;0;10
16;8;0;10
16;9;0;3
16;10;0;3
16;11;0;3
16;12;0;3
16;13;17;3
16;14;17;3
16;15;17;3
16;16;17;3
16;17;55;3
16;18;55;3
16;19;55;3
16;20;55;3
16;21;55;3
16;22;17;3
16;23;17;3
16;24;0;3
16;25;0;3
16;26;0;3
16;27;0;10
16;28;0;10
16;29;0;10
16;30;0;10
16;31;0;10
16;32;0;10
16;33;0;10
16;34;0;10
16;35;0;10
16;36;0;10
16;37;0;10
16;38;0;10
16;39;0;10
16;40;0;10
16;41;0;10
16;42;0;10
16;43;0;10
16;44;0;10
16;45;0;10
16;46;0;10
16;47;0;10
16;48;0;10
16;49;0;10
17;0;2;10
17;1;8706;10
17;2;12802;10
17;3;7682;10
17;4;2;10
17;5;0;10
17;6;0;10
17;7;0;10
17;8;0;10
17;9;0;3
17;10;0;3
17;11;0;3
17;12;0;3
17;13;17;3
17;14;17;3
17;15;17;3
17;16;17;3
17;17;55;3
17;18;55;3
17;19;55;3
17;20;55;3
17;21;55;3
17;22;17;3
17;23;17;3
17;24;0;3
17;25;0;3
17;26;0;3
17;27;0;10
17;28;0;10
17;29;0;10
17;30;0;10
17;31;0;10
17;32;0;10
17;33;0;10
17;34;0;10
17;35;0;10
17;36;0;10
17;37;0;10
17;38;0;10
17;39;0;10
17;40;0;10
17;41;0;10
17;42;0;10
17;43;0;10
17;44;0;10
17;45;0;10
17;46;0;10
17;47;0;10
17;48;0;10
17;49;0;10
18;0;6658;10
18;1;16;10
18;2;16;10
18;3;16;10
18;4;0;10
18;5;0;10
18;6;0;10
18;7;0;10
18;8;0;10
18;9;0;3
18;10;0;3
18;11;0;3
18;12;0;3
18;13;17;3
18;14;17;3
18;15;17;3
18;16;17;3
18;17;17;3
18;18;17;3
18;19;17;3
18;20;55;3
18;21;55;3
18;22;17;3
18;23;17;3
18;24;0;3
18;25;0;3
18;26;0;3
18;27;0;10
18;28;0;10
18;29;0;10
18;30;0;10
18;31;0;10
18;32;0;10
18;33;0;10
18;34;0;10
18;35;0;10
18;36;0;10
18;37;0;10
18;38;0;10
18;39;0;10
18;40;0;10
18;41;0;10
18;42;0;10
18;43;0;10
18;44;0;10
18;45;0;10
18;46;0;10
18;47;0;10
18;48;0;10
18;49;0;10
19;0;22018;10
19;1;16;10
19;2;16;10
19;3;16;10
19;4;0;10
19;5;0;10
19;6;0;10
19;7;0;10
19;8;0;10
19;9;0;3
19;10;0;3
19;11;0;3
19;12;0;3
19;13;17;3
19;14;17;3
19;15;17;3
19;16;17;3
19;17;17;3
19;18;17;3
19;19;17;3
19;20;55;3
19;21;55;3
19;22;17;3
19;23;17;3
19;24;0;3
19;25;0;3
19;26;0;3
19;27;0;10
19;28;0;10
19;29;0;10
19;30;0;10
19;31;0;10
19;32;0;10
19;33;0;10
19;34;0;10
19;35;0;10
19;36;0;10
19;37;0;10
19;38;0;10
19;39;0;10
19;40;0;10
19;41;0;10
19;42;0;10
19;43;0;10
19;44;0;10
19;45;0;10
19;46;0;10
19;47;0;10
19;48;0;10
19;49;0;10
20;0;16;10
20;1;16;10
20;2;16;10
20;3;16;10
20;4;0;10
20;5;0;10
20;6;0;10
20;7;0;10
20;8;0;10
20;9;0;3
20;10;0;3
20;11;0;3
20;12;0;3
20;13;17;3
20;14;17;3
20;15;17;3
20;16;17;3
20;17;17;3
20;18;17;3
20;19;17;3
20;20;55;3
20;21;55;3
20;22;17;3
20;23;17;3
20;24;0;3
20;25;0;3
20;26;0;3
20;27;0;10
20;28;0;10
20;29;0;10
20;30;0;10
20;31;0;10
20;32;0;10
20;33;0;10
20;34;0;10
20;35;0;10
20;36;0;10
20;37;0;10
20;38;0;10
20;39;0;10
20;40;0;10
20;41;0;10
20;42;0;10
20;43;0;10
20;44;0;10
20;45;0;10
20;46;0;10
20;47;0;10
20;48;0;10
20;49;0;10
21;0;16;10
21;1;16;10
21;2;16;10
21;3;16;10
21;4;0;10
21;5;0;10
21;6;0;10
21;7;0;10
21;8;0;10
21;9;0;3
21;10;0;3
21;11;0;3
21;12;0;3
21;13;17;3
21;14;17;3
21;15;17;3
21;16;17;3
21;17;17;3
21;18;17;3
21;19;17;3
21;20;55;3
21;21;55;3
21;22;17;3
21;23;17;3
21;24;0;3
21;25;0;3
21;26;0;3
21;27;0;10
21;28;0;10
21;29;0;10
21;30;0;10
21;31;0;10
21;32;0;10
21;33;0;10
21;34;0;10
21;35;0;10
21;36;0;10
21;37;0;10
21;38;0;10
21;39;0;10
21;40;0;10
21;41;0;10
21;42;0;10
21;43;0;10
21;44;0;10
21;45;0;10
21;46;0;10
21;47;0;10
21;48;0;10
21;49;0;10
22;0;16;10
22;1;16;10
22;2;16;10
22;3;16;10
22;4;0;10
22;5;0;10
22;6;0;10
22;7;0;10
22;8;0;10
22;9;0;3
22;10;0;3
22;11;0;3
22;12;0;3
22;13;17;3
22;14;17;3
22;15;17;3
22;16;17;3
22;17;17;3
22;18;17;3
22;19;17;3
22;20;55;3
22;21;55;3
22;22;17;3
22;23;17;3
22;24;0;3
22;25;0;3
22;26;0;3
22;27;0;10
22;28;0;10
22;29;0;10
22;30;0;10
22;31;0;10
22;32;0;10
22;33;0;10
22;34;0;10
22;35;0;10
22;36;0;10
22;37;0;10
22;38;0;10
22;39;0;10
22;40;0;10
22;41;0;10
22;42;0;10
22;43;0;10
22;44;0;10
22;45;0;10
22;46;0;10
22;47;0;10
22;48;0;10
22;49;0;10
23;0;16;10
23;1;16;10
23;2;16;10
23;3;16;10
23;4;0;10
23;5;0;10
23;6;0;10
23;7;0;10
23;8;0;10
23;9;0;3
23;10;0;3
23;11;0;3
23;12;0;3
23;13;17;3
23;14;17;3
23;15;17;3
23;16;17;3
23;17;17;3
23;18;17;3
23;19;17;3
23;20;55;3
23;21;55;3
23;22;17;3
23;23;17;3
23;24;0;3
23;25;0;3
23;26;0;3
23;27;0;10
23;28;0;10
23;29;0;10
23;30;0;10
23;31;0;10
23;32;0;10
23;33;0;10
23;34;0;10
23;35;0;10
23;36;0;10
23;37;0;10
23;38;0;10
23;39;0;10
23;40;0;10
23;41;0;10
23;42;0;10
23;43;0;10
23;44;0;10
23;45;0;10
23;46;0;10
23;47;0;10
23;48;0;10
23;49;0;10
24;0;16;10
24;1;16;10
24;2;16;10
24;3;16;10
24;4;9730;10
24;5;2;10
24;6;0;10
24;7;0;10
24;8;0;10
24;9;0;3
24;10;0;3
24;11;0;3
24;12;0;3
24;13;17;3
24;14;17;3
24;15;17;3
24;16;17;3
24;17;17;3
24;18;17;3
24;19;17;3
24;20;55;3
24;21;55;3
24;22;17;3
24;23;17;3
24;24;0;3
24;25;0;3
24;26;0;3
24;27;0;10
24;28;0;10
24;29;0;10
24;30;0;10
24;31;0;10
24;32;0;10
24;33;0;10
24;34;0;10
24;35;0;10
24;36;0;10
24;37;0;10
24;38;0;10
24;39;0;10
24;40;0;10
24;41;0;10
24;42;0;10
24;43;0;10
24;44;0;10
24;45;0;10
24;46;0;10
24;47;0;10
24;48;0;10
24;49;0;10
25;0;16;10
25;1;16;10
25;2;16;10
25;3;16;10
25;4;9730;10
25;5;2;10
25;6;2;10
25;7;0;10
25;8;0;10
25;9;0;3
25;10;0;3
25;11;0;3
25;12;0;3
25;13;17;3
25;14;17;3
25;15;17;3
25;16;17;3
25;17;55;3
25;18;55;3
25;19;55;3
25;20;55;3
25;21;55;3
25;22;17;3
25;23;17;3
25;24;0;3
25;25;0;3
25;26;0;10
25;27;0;10
25;28;0;10
25;29;0;10
25;30;0;10
25;31;0;10
25;32;0;10
25;33;0;10
25;34;0;10
25;35;0;10
25;36;0;10
25;37;0;10
25;38;0;10
25;39;0;10
25;40;0;10
25;41;0;10
25;42;0;10
25;43;0;10
25;44;0;10
25;45;0;10
25;46;0;10
25;47;0;10
25;48;0;10
25;49;0;10
26;0;16;10
26;1;16;10
26;2;16;10
26;3;16;10
26;4;9730;10
26;5;2;10
26;6;2;10
26;7;0;10
26;8;0;10
26;9;0;3
26;10;0;3
26;11;0;3
26;12;0;3
26;13;17;3
26;14;17;3
26;15;17;3
26;16;17;3
26;17;55;3
26;18;55;3
26;19;55;3
26;20;55;3
26;21;55;3
26;22;17;3
26;23;17;3
26;24;0;3
26;25;0;3
26;26;0;10
26;27;0;10
26;28;0;10
26;29;0;10
26;30;0;10
26;31;0;10
26;32;0;10
26;33;0;10
26;34;0;10
26;35;0;10
26;36;0;10
26;37;0;10
26;38;0;10
26;39;0;10
26;40;0;10
26;41;0;10
26;42;0;10
26;43;0;10
26;44;0;10
26;45;0;10
26;46;0;10
26;47;0;10
26;48;0;10
26;49;0;10
27;0;16;10
27;1;16;10
27;2;16;10
27;3;16;10
27;4;1538;10
27;5;2;10
27;6;0;10
27;7;0;10
27;8;0;10
27;9;0;3
27;10;0;3
27;11;0;3
27;12;0;3
27;13;17;3
27;14;17;3
27;15;17;3
27;16;17;3
27;17;17;3
27;18;17;3
27;19;17;3
27;20;17;3
27;21;17;3
27;22;17;3
27;23;17;3
27;24;0;3
27;25;0;3
27;26;0;10
27;27;0;10
27;28;0;10
27;29;0;10
27;30;0;10
27;31;0;10
27;32;0;10
27;33;0;10
27;34;0;10
27;35;0;10
27;36;0;10
27;37;0;10
27;38;0;10
27;39;0;10
27;40;0;10
27;41;0;10
27;42;0;10
27;43;0;10
27;44;0;10
27;45;0;10
27;46;0;10
27;47;0;10
27;48;0;10
27;49;0;10
28;0;4610;10
28;1;10754;10
28;2;10754;10
28;3;3586;10
28;4;2;10
28;5;2;10
28;6;0;10
28;7;0;10
28;8;0;10
28;9;0;3
28;10;0;3
28;11;0;3
28;12;0;3
28;13;0;3
28;14;0;3
28;15;0;3
28;16;0;3
28;17;0;3
28;18;0;3
28;19;0;3
28;20;0;3
28;21;0;3
28;22;0;3
28;23;0;3
28;24;0;3
28;25;0;3
28;26;0;10
28;27;0;10
28;28;0;10
28;29;0;10
28;30;0;10
28;31;0;10
28;32;0;10
28;33;0;10
28;34;0;10
28;35;0;10
28;36;0;10
28;37;0;10
28;38;0;10
28;39;0;10
28;40;0;10
28;41;0;10
28;42;0;10
28;43;0;10
28;44;0;10
28;45;0;10
28;46;0;10
28;47;0;10
28;48;0;10
28;49;0;10
29;0;2;10
29;1;2;10
29;2;2;10
29;3;2;10
29;4;2;10
29;5;0;10
29;6;0;10
29;7;0;10
29;8;0;10
29;9;0;3
29;10;0;3
29;11;0;3
29;12;0;3
29;13;0;3
29;14;0;3
29;15;0;3
29;16;0;3
29;17;0;3
29;18;0;3
29;19;0;3
29;20;0;3
29;21;0;3
29;22;0;3
29;23;0;3
29;24;0;3
29;25;0;3
29;26;0;10
29;27;0;10
29;28;0;10
29;29;0;10
29;30;0;10
29;31;0;10
29;32;0;10
29;33;0;10
29;34;0;10
29;35;0;10
29;36;0;10
29;37;0;10
29;38;0;10
29;39;0;10
29;40;0;10
29;41;0;10
29;42;0;10
29;43;0;10
29;44;0;10
29;45;0;10
29;46;0;10
29;47;0;10
29;48;0;10
29;49;0;10
30;0;2;10
30;1;2;10
30;2;2;10
30;3;2;10
30;4;0;10
30;5;0;10
30;6;0;10
30;7;0;10
30;8;0;10
30;9;0;10
30;10;0;3
30;11;0;3
30;12;0;3
30;13;0;3
30;14;0;3
30;15;0;3
30;16;0;3
30;17;0;3
30;18;0;3
30;19;0;3
30;20;0;3
30;21;0;3
30;22;0;3
30;23;0;3
30;24;0;3
30;25;0;3
30;26;0;10
30;27;0;10
30;28;0;10
30;29;0;10
30;30;0;10
30;31;0;10
30;32;0;10
30;33;0;10
30;34;0;10
30;35;0;10
30;36;0;10
30;37;0;10
30;38;0;10
30;39;0;10
30;40;0;10
30;41;0;10
30;42;0;10
30;43;0;10
30;44;0;10
30;45;0;10
30;46;0;10
30;47;0;10
30;48;0;10
30;49;0;10
31;0;2;10
31;1;2;10
31;2;2;10
31;3;2;10
31;4;0;10
31;5;0;10
31;6;0;10
31;7;0;10
31;8;0;10
31;9;0;10
31;10;0;10
31;11;0;10
31;12;0;3
31;13;0;3
31;14;0;3
31;15;0;3
31;16;0;3
31;17;0;3
31;18;0;3
31;19;0;3
31;20;0;3
31;21;0;3
31;22;0;3
31;23;0;3
31;24;0;3
31;25;0;10
31;26;0;10
31;27;0;10
31;28;0;10
31;29;0;10
31;30;0;10
31;31;0;10
31;32;0;10
31;33;0;10
31;34;0;10
31;35;0;10
31;36;0;10
31;37;0;10
31;38;0;10
31;39;0;10
31;40;0;10
31;41;0;10
31;42;0;10
31;43;0;10
31;44;0;10
31;45;0;10
31;46;0;10
31;47;0;10
31;48;0;10
31;49;0;10
32;0;2;10
32;1;2;10
32;2;2;10
32;3;2;10
32;4;0;10
32;5;0;10
32;6;0;10
32;7;0;10
32;8;0;10
32;9;0;10
32;10;0;10
32;11;0;10
32;12;0;10
32;13;0;10
32;14;0;3
32;15;0;3
32;16;0;3
32;17;0;3
32;18;0;3
32;19;0;3
32;20;0;3
32;21;0;3
32;22;0;3
32;23;0;10
32;24;0;10
32;25;0;10
32;26;0;10
32;27;0;10
32;28;0;10
32;29;0;10
32;30;0;10
32;31;0;10
32;32;0;10
32;33;0;10
32;34;0;10
32;35;0;10
32;36;0;10
32;37;0;10
32;38;0;10
32;39;0;10
32;40;0;10
32;41;0;10
32;42;0;10
32;43;0;10
32;44;0;10
32;45;0;10
32;46;0;10
32;47;0;10
32;48;0;10
32;49;0;10
33;0;2;10
33;1;2;10
33;2;2;10
33;3;2;10
33;4;0;10
33;5;0;10
33;6;0;10
33;7;0;10
33;8;0;10
33;9;0;10
33;10;0;10
33;11;0;10
33;12;0;10
33;13;0;10
33;14;0;10
33;15;0;10
33;16;0;10
33;17;0;10
33;18;0;10
33;19;0;10
33;20;0;10
33;21;0;10
33;22;0;10
33;23;0;10
33;24;0;10
33;25;0;10
33;26;0;10
33;27;0;10
33;28;0;10
33;29;0;10
33;30;0;10
33;31;0;10
33;32;0;10
33;33;0;10
33;34;0;10
33;35;0;10
33;36;0;10
33;37;0;10
33;38;0;10
33;39;0;10
33;40;0;10
33;41;0;10
33;42;0;10
33;43;0;10
33;44;0;10
33;45;0;10
33;46;0;10
33;47;0;10
33;48;0;10
33;49;0;10
34;0;2;10
34;1;2;10
34;2;2;10
34;3;2;10
34;4;0;10
34;5;0;10
34;6;0;10
34;7;0;10
34;8;0;10
34;9;0;10
34;10;0;10
34;11;0;10
34;12;0;10
34;13;0;10
34;14;0;10
34;15;0;10
34;16;0;10
34;17;0;10
34;18;0;10
34;19;0;10
34;20;0;10
34;21;0;10
34;22;0;10
34;23;0;10
34;24;0;10
34;25;0;10
34;26;0;10
34;27;0;10
34;28;0;10
34;29;0;10
34;30;0;10
34;31;0;10
34;32;0;10
34;33;0;10
34;34;0;10
34;35;0;10
34;36;0;10
34;37;0;10
34;38;0;10
34;39;0;10
34;40;0;10
34;41;0;10
